anomalia	position	words_count	accent_vowels	tf_idf	pos	names	punctuation_in_the_middle	question	negation	line_sentence	numerals	subject	verbs	adjectives	adverbs	personal_pronomen	prepositions	part	conjunction	conj_constructions	o	u	a	e	i	y	prev_word_count	prev_accent_vowels	prev_tf_idf	prev_names	prev_punctuantion_in_the_middle	prev_question	prev_negation	prev_line_sentence	prev_numerals	prev_subject	prev_verbs	prev_adjectives	prev_adverbs	prev_personal_pronomen	prev_prepositions	prev_part	prev_conjunction	prev_conj_constructions	prev_ikt_schema	prev_o	prev_u	prev_a	prev_e	prev_i	prev_y	post_word_count	post_accent_vowels	post_tf_idf	post_names	post_punctuantion_in_the_middle	post_question	post_negation	post_line_sentence	post_numerals	post_subject	post_verbs	post_adjectives	post_adverbs	post_personal_pronomen	post_prepositions	post_part	post_conjunction	post_conj_constructions	post_ikt_schema	post_o	post_u	post_a	post_e	post_i	post_y
0	p1	7	аоаэоэ	2	MMVPSAS	0	0	0	0	1	0	2	1	1	0	1	1	0	0	0	2	0	1	2	0	0	42	оаоэииоаэаэааыэиэоаэаоаыэээыои	3	3	0	0	0	1	0	15	5	4	3	3	7	0	3	0	0	6	0	4	9	4	3	39	ааауиоиуэауэааиааиэуэооуэоиоыа	5	2	2	0	3	0	0	11	9	2	2	4	1	3	2	0	0	5	5	2	5	5	1
0	p1	7	ааауио	0	MMVSVSS	1	1	0	0	0	0	3	2	0	0	1	0	0	0	0	1	1	0	0	1	0	40	аоаэоэоаоэииоаэаэааыэиэоаэаоаы	5	1	0	0	0	2	0	13	5	5	3	3	6	0	3	0	0	7	0	5	8	3	2	41	иуэауэааиааиэуэооуэоиоыаэыоыыэ	5	1	2	0	3	0	0	9	8	3	5	5	1	3	3	0	0	5	4	3	7	4	4
0	p1	6	иуэауэ	5	VSASMV	1	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	2	1	2	1	0	38	ааауиоаоаэоэоаоэииоаэаэааыэиэо	5	2	1	0	0	1	0	13	6	4	2	4	4	0	2	0	0	7	1	4	7	4	1	46	ааиааиэуэооуэоиоыаэыоыыэаоэаоо	0	0	2	0	4	0	0	7	9	2	7	6	1	4	4	0	0	8	2	2	6	3	4
0	p1	9	ааиааи	0	SVMVCSMRV	0	0	0	1	0	0	2	3	0	0	1	0	1	1	0	0	0	0	0	2	0	35	иуэауэааауиоаоаэоэоаоэииоаэаэа	10	2	1	0	0	1	0	12	7	4	1	3	3	0	1	0	0	6	3	4	7	4	0	43	эуэооуэоиоыаэыоыыэаоэаоооаэууа	2	1	3	0	3	0	0	8	8	2	7	6	1	3	3	0	0	9	4	2	7	1	4
0	p1	8	эуэооу	0	BCBRVMAS	0	0	0	1	0	0	1	1	1	2	1	0	1	1	0	2	2	1	2	0	0	36	ааиааииуэауэааауиоаоаэоэоаоэии	10	2	1	0	1	1	0	12	9	3	0	3	1	1	2	0	0	5	3	3	5	6	0	44	эоиоыаэыоыыэаоэаоооаэууаэаааао	2	2	4	0	2	0	0	9	8	2	7	5	2	2	3	0	0	8	2	2	6	1	4
0	p1	9	эоиоыа	0	MPSMMVSSR	0	1	0	1	0	0	3	1	0	0	1	1	1	0	0	2	0	0	1	1	1	37	эуэооуааиааииуэауэааауиоаоаэоэ	7	2	1	0	2	1	0	10	9	3	2	4	1	2	2	0	0	5	5	3	6	4	0	43	эыоыыэаоэаоооаэууаэааааоыиаиоа	2	2	3	0	1	1	0	8	10	3	7	4	2	1	4	0	0	7	2	3	5	2	4
0	p1	9	эыоыыэ	0	BMBSAVCBM	0	1	0	0	0	0	1	1	1	3	2	0	0	1	0	1	0	1	2	0	3	39	эоиоыаэуэооуааиааииуэауэааауио	5	2	2	0	3	0	0	11	9	2	2	4	1	3	2	0	0	5	5	2	5	5	1	44	аоэаоооаэууаэааааоыиаиоаоааиао	2	2	2	0	2	1	0	9	11	2	4	4	2	3	4	0	0	8	2	2	3	3	1
0	p1	11	аоэаоо	0	VCBBMMMRVMV	0	0	0	1	0	0	0	3	0	2	1	0	1	1	0	3	0	0	1	0	0	41	эыоыыээоиоыаэуэооуааиааииуэауэ	5	1	2	0	3	0	0	9	8	3	5	5	1	3	3	0	0	5	4	3	7	4	4	41	оаэууаэааааоыиаиоаоааиаоауоэио	4	2	2	1	1	2	0	11	11	2	2	4	3	2	3	0	0	7	3	2	3	4	1
0	p1	6	оаэууа	2	SVSSMV	1	1	0	0	0	0	3	2	0	0	1	0	0	0	0	1	2	0	1	0	0	46	аоэаооэыоыыээоиоыаэуэооуааиааи	0	0	2	0	4	0	0	7	9	2	7	6	1	4	4	0	0	8	2	2	6	3	4	41	эааааоыиаиоаоааиаоауоэиоэааиыэ	2	2	1	1	1	2	0	10	11	3	2	4	3	2	3	0	0	6	1	3	4	5	2
0	p1	9	эаааао	0	BSMAPSVCB	1	1	0	0	0	0	2	1	1	2	0	1	0	1	0	1	0	1	1	0	0	43	оаэууааоэаооэыоыыээоиоыаэуэооу	2	1	3	0	3	0	0	8	8	2	7	6	1	3	3	0	0	9	4	2	7	1	4	43	ыиаиоаоааиаоауоэиоэааиыээиаоао	2	1	1	1	2	2	0	9	12	3	0	6	2	4	4	0	0	7	1	3	4	6	2
0	p1	8	ыиаиоа	0	VSCVVPAS	0	0	0	0	1	0	2	3	1	0	0	1	0	1	0	1	0	1	0	2	1	44	эааааооаэууааоэаооэыоыыээоиоыа	2	2	4	0	2	0	0	9	8	2	7	5	2	2	3	0	0	8	2	2	6	1	4	44	оааиаоауоэиоэааиыээиаоаоооаоао	2	1	1	1	3	2	0	9	11	3	0	6	2	5	3	0	0	10	1	3	4	4	1
0	p1	10	оааиао	0	MRCVRVMSMS	0	0	0	1	0	0	2	2	0	0	2	0	2	1	0	2	0	0	0	1	0	43	ыиаиоаэааааооаэууааоэаооэыоыыэ	2	2	3	0	1	1	0	8	10	3	7	4	2	1	4	0	0	7	2	3	5	2	4	41	ауоэиоэааиыээиаоаоооаоаооиээоэ	5	2	2	1	2	2	0	9	11	3	0	4	3	4	2	0	0	10	1	3	7	4	1
0	p1	8	ауоэио	2	SVVMMVPS	0	0	1	0	1	0	2	3	0	0	1	1	0	0	0	2	1	0	1	1	0	44	оааиаоыиаиоаэааааооаэууааоэаоо	2	2	2	0	2	1	0	9	11	2	4	4	2	3	4	0	0	8	2	2	3	3	1	42	эааиыээиаоаоооаоаооиээоэоэоиау	3	2	3	0	2	1	0	11	10	3	0	3	2	4	2	0	0	10	1	3	7	4	1
0	p1	6	эааиыэ	0	MVVASS	1	0	0	0	0	0	2	2	1	0	1	0	0	0	0	0	0	1	2	1	1	41	ауоэиооааиаоыиаиоаэааааооаэууа	4	2	2	1	1	2	0	11	11	2	2	4	3	2	3	0	0	7	3	2	3	4	1	43	эиаоаоооаоаооиээоэоэоиауоаэааи	4	3	4	0	2	1	0	11	9	2	1	3	3	4	2	0	0	11	1	2	6	4	0
0	p1	11	эиаоао	0	MSRVMCCRMAV	0	1	0	1	0	0	1	2	1	0	2	0	2	2	0	2	0	1	1	1	0	41	эааиыэауоэиооааиаоыиаиоаэаааао	2	2	1	1	1	2	0	10	11	3	2	4	3	2	3	0	0	6	1	3	4	5	2	41	ооаоаооиээоэоэоиауоаэааиэээаыа	4	3	3	0	1	1	0	15	7	2	1	1	6	2	0	0	0	9	1	2	8	3	1
0	p1	9	ооаоао	0	PSMVMSVRA	0	0	0	1	1	0	2	2	1	0	0	1	1	0	0	4	0	1	0	0	0	43	эиаоаоэааиыэауоэиооааиаоыиаиоа	2	1	1	1	2	2	0	9	12	3	0	6	2	4	4	0	0	7	1	3	4	6	2	39	оиээоэоэоиауоаэааиэээаыаиоэииа	6	5	4	0	0	0	0	16	6	2	2	1	5	1	1	0	0	6	1	2	9	6	1
0	p1	7	оиээоэ	3	VRPSSMV	1	1	0	0	0	0	2	2	0	0	0	1	1	0	0	2	0	0	3	1	0	44	ооаоаоэиаоаоэааиыэауоэиооааиао	2	1	1	1	3	2	0	9	11	3	0	6	2	5	3	0	0	10	1	3	4	4	1	38	оэоиауоаэааиэээаыаиоэииаииауаи	8	4	3	0	0	1	0	15	6	4	2	2	4	0	1	0	0	4	2	4	6	8	1
0	p1	9	оэоиау	0	SMSMSMVSV	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	2	1	0	1	1	0	41	оиээоэооаоаоэиаоаоэааиыэауоэио	5	2	2	1	2	2	0	9	11	3	0	4	3	4	2	0	0	10	1	3	7	4	1	35	оаэааиэээаыаиоэииаииауаиэоааэи	11	7	2	0	0	1	0	14	5	5	2	3	4	0	1	0	0	3	1	5	7	8	1
0	p1	7	оаэааи	1	BMSPSMV	2	1	0	0	0	0	2	1	0	1	1	1	0	0	0	1	0	0	1	1	0	42	оэоиауоиээоэооаоаоэиаоаоэааиыэ	3	2	3	0	2	1	0	11	10	3	0	3	2	4	2	0	0	10	1	3	7	4	1	35	эээаыаиоэииаииауаиэоааэиааоиуу	12	5	1	0	0	1	0	14	6	6	1	2	4	0	1	0	0	3	3	6	6	8	1
0	p1	9	эээаыа	0	APSSPSSPS	0	0	0	0	0	0	5	0	1	0	0	3	0	0	0	0	0	1	3	0	1	43	оаэааиоэоиауоиээоэооаоаоэиаоао	4	3	4	0	2	1	0	11	9	2	1	3	3	4	2	0	0	11	1	2	6	4	0	32	иоэииаииауаиэоааэиааоиууаэаоэу	17	5	1	0	0	1	0	12	6	8	1	2	1	0	1	0	0	4	4	8	5	8	0
0	p1	7	иоэииа	2	ASBVCSS	2	1	0	0	0	0	3	1	1	1	0	0	0	1	0	1	0	1	1	3	0	41	эээаыаоаэааиоэоиауоиээоэооаоао	4	3	3	0	1	1	0	15	7	2	1	1	6	2	0	0	0	9	1	2	8	3	1	33	ииауаиэоааэиааоиууаэаоэуэааэоа	16	3	0	0	0	1	0	12	5	7	1	3	1	0	0	0	0	4	4	7	6	5	0
0	p1	6	ииауаи	5	MAVASV	0	0	0	0	1	0	1	2	2	0	1	0	0	0	0	0	1	2	0	3	0	39	иоэииаэээаыаоаэааиоэоиауоиээоэ	6	5	4	0	0	0	0	16	6	2	2	1	5	1	1	0	0	6	1	2	9	6	1	38	эоааэиааоиууаэаоэуэааэоаиаауао	11	3	0	0	0	0	0	13	5	6	1	3	2	2	0	0	0	5	4	6	6	3	0
0	p1	6	эоааэи	3	MAVSSS	3	0	0	0	0	0	3	1	1	0	1	0	0	0	0	1	0	1	2	1	0	38	ииауаииоэииаэээаыаоаэааиоэоиау	8	4	3	0	0	1	0	15	6	4	2	2	4	0	1	0	0	4	2	4	6	8	1	40	ааоиууаэаоэуэааэоаиаауаоиооиуа	9	0	0	0	0	1	0	11	5	6	3	3	3	2	0	0	0	6	5	6	4	4	0
0	p1	7	ааоиуу	2	PMSVAVS	0	0	0	0	0	0	2	2	1	0	0	1	0	0	0	1	2	1	0	1	0	35	эоааэиииауаииоэииаэээаыаоаэааи	11	7	2	0	0	1	0	14	5	5	2	3	4	0	1	0	0	3	1	5	7	8	1	40	аэаоэуэааэоаиаауаоиооиуааиааэу	7	1	1	0	0	1	0	10	6	6	3	4	2	2	0	0	0	5	4	6	5	4	0
0	p1	6	аэаоэу	5	ASSAAS	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	1	1	3	2	0	0	35	ааоиууэоааэиииауаииоэииаэээаыа	12	5	1	0	0	1	0	14	6	6	1	2	4	0	1	0	0	3	3	6	6	8	1	44	эааэоаиаауаоиооиуааиааэуыиэаоы	2	1	1	0	2	1	0	8	10	3	3	5	3	3	2	0	0	5	3	3	4	5	2
0	p1	8	эааэоа	1	MSSMMSMB	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	0	2	0	0	32	аэаоэуааоиууэоааэиииауаииоэииа	17	5	1	0	0	1	0	12	6	8	1	2	1	0	1	0	0	4	4	8	5	8	0	43	иаауаоиооиуааиааэуыиэаоыоыиоэы	2	2	1	0	2	2	0	9	11	3	2	4	3	4	2	0	0	6	3	3	3	6	4
0	p1	11	иаауао	0	ASMVMRRSVPM	0	0	0	0	0	0	2	2	1	0	1	1	2	0	0	1	1	1	0	1	0	33	эааэоааэаоэуааоиууэоааэиииауаи	16	3	0	0	0	1	0	12	5	7	1	3	1	0	0	0	0	4	4	7	6	5	0	41	иооиуааиааэуыиэаоыоыиоэыээоиаа	2	2	1	0	2	2	0	9	11	2	2	5	3	2	3	0	0	6	2	2	5	6	4
0	p1	8	иооиуа	1	BMMPSAVB	0	0	0	0	1	0	1	1	1	2	1	1	0	0	0	2	1	1	0	2	0	38	иаауаоэааэоааэаоэуааоиууэоааэи	11	3	0	0	0	0	0	13	5	6	1	3	2	2	0	0	0	5	4	6	6	3	0	40	аиааэуыиэаоыоыиоэыээоиааиуэауо	2	3	2	0	2	1	0	11	13	1	0	4	3	2	3	0	0	5	3	1	6	5	4
0	p1	7	аиааэу	0	MMVVVSA	1	1	0	0	0	0	1	3	1	0	1	0	0	0	0	0	1	1	1	1	0	40	иооиуаиаауаоэааэоааэаоэуааоиуу	9	0	0	0	0	1	0	11	5	6	3	3	3	2	0	0	0	6	5	6	4	4	0	41	ыиэаоыоыиоэыээоиааиуэауоэоааэи	4	2	1	0	2	2	0	11	13	0	0	5	4	2	4	0	0	6	2	0	7	5	4
0	p1	10	ыиэаоы	0	SVCPMRVVCV	0	0	0	2	0	0	1	4	0	0	1	1	1	2	0	1	0	0	1	1	2	40	аиааэуиооиуаиаауаоэааэоааэаоэу	7	1	1	0	0	1	0	10	6	6	3	4	2	2	0	0	0	5	4	6	5	4	0	39	оыиоэыээоиааиуэауоэоааэиааааэы	4	3	2	0	0	2	0	12	11	0	1	5	4	1	2	0	0	5	2	0	7	4	3
0	p1	7	оыиоэы	1	SSSMRVS	1	0	0	0	1	0	4	1	0	0	0	0	1	0	0	2	0	0	1	1	2	44	ыиэаоыаиааэуиооиуаиаауаоэааэоа	2	1	1	0	2	1	0	8	10	3	3	5	3	3	2	0	0	5	3	3	4	5	2	41	ээоиааиуэауоэоааэиааааэыаоаооа	3	2	2	0	0	1	0	10	13	1	1	6	5	0	2	0	0	6	2	1	6	3	1
0	p1	9	ээоиаа	0	SMPSVCMMV	0	0	0	0	0	0	2	2	0	0	2	1	0	1	0	1	0	0	2	1	0	43	оыиоэыыиэаоыаиааэуиооиуаиаауао	2	2	1	0	2	2	0	9	11	3	2	4	3	4	2	0	0	6	3	3	3	6	4	39	иуэауоэоааэиааааэыаоаооаэаоуаы	7	2	2	0	0	2	0	10	12	2	2	4	5	0	1	0	0	6	3	2	5	2	2
0	p1	7	иуэауо	1	VVSSVPS	1	1	0	0	0	0	3	3	0	0	0	1	0	0	0	1	2	0	1	1	0	41	ээоиааоыиоэыыиэаоыаиааэуиооиуа	2	2	1	0	2	2	0	9	11	2	2	5	3	2	3	0	0	6	2	2	5	6	4	42	эоааэиааааэыаоаооаэаоуаыаэоуаи	6	2	1	0	0	3	0	10	12	2	2	5	6	0	2	0	0	6	2	2	5	2	2
0	p1	8	эоааэи	2	SVCVMPMV	0	0	0	0	1	0	1	3	0	0	2	1	0	1	0	1	0	0	2	1	0	40	иуэауоээоиааоыиоэыыиэаоыаиааэу	2	3	2	0	2	1	0	11	13	1	0	4	3	2	3	0	0	5	3	1	6	5	4	41	ааааэыаоаооаэаоуаыаэоуаиооиээа	5	3	1	0	0	2	0	12	10	2	2	3	6	0	1	0	0	7	2	2	5	2	2
0	p1	8	ааааэы	0	MMVSPSBV	1	1	0	0	0	0	2	2	0	1	1	1	0	0	0	0	0	0	1	0	1	41	эоааэииуэауоээоиааоыиоэыыиэаоы	4	2	1	0	2	2	0	11	13	0	0	5	4	2	4	0	0	6	2	0	7	5	4	40	аоаооаэаоуаыаэоуаиооиээаэаауаа	6	3	0	0	0	3	0	13	10	2	2	2	6	0	1	0	0	7	3	2	5	2	1
0	p1	9	аоаооа	0	SVVMVPMSA	0	0	0	0	0	0	2	3	1	0	1	1	0	0	0	3	0	1	0	0	0	39	ааааэыэоааэииуэауоээоиааоыиоэы	4	3	2	0	0	2	0	12	11	0	1	5	4	1	2	0	0	5	2	0	7	4	3	38	эаоуаыаэоуаиооиээаэаауааыууоио	6	4	0	0	0	3	0	13	8	2	2	1	6	0	1	0	0	6	5	2	5	3	2
0	p1	7	эаоуаы	4	MPSASVB	0	0	0	0	1	0	2	1	1	1	0	1	0	0	0	1	1	1	1	0	1	41	аоаооаааааэыэоааэииуэауоээоиаа	3	2	2	0	0	1	0	10	13	1	1	6	5	0	2	0	0	6	2	1	6	3	1	39	аэоуаиооиээаэаауааыууоиоэооиои	2	6	0	0	0	2	0	14	7	4	1	1	7	0	1	0	0	8	4	4	5	5	1
0	p1	10	аэоуаи	0	PSVMVCVPSS	1	0	0	0	1	0	3	3	0	0	1	2	0	1	0	1	1	0	1	1	0	39	эаоуаыаоаооаааааэыэоааэииуэауо	7	2	2	0	0	2	0	10	12	2	2	4	5	0	1	0	0	6	3	2	5	2	2	38	ооиээаэаауааыууоиоэооиоиоэуиуо	2	5	1	0	0	1	0	13	6	6	1	1	7	0	0	0	0	9	5	6	5	5	1
0	p1	7	ооиээа	1	MSMSPVS	1	0	0	0	0	0	3	1	0	0	0	1	0	0	0	2	0	0	2	1	0	42	аэоуаиэаоуаыаоаооаааааэыэоааэи	6	2	1	0	0	3	0	10	12	2	2	5	6	0	2	0	0	6	2	2	5	2	2	38	эаауааыууоиоэооиоиоэуиуоооаэуо	4	4	1	0	0	1	0	13	5	9	1	1	7	0	0	0	0	10	6	9	4	4	1
0	p1	7	эаауаа	1	SVSBPSV	1	0	0	0	1	0	3	2	0	1	0	1	0	0	0	0	1	0	1	0	0	41	ооиээааэоуаиэаоуаыаоаооаааааэы	5	3	1	0	0	2	0	12	10	2	2	3	6	0	1	0	0	7	2	2	5	2	2	38	ыууоиоэооиоиоэуиуоооаэуоиооээо	7	3	1	0	0	0	0	14	4	9	0	1	7	0	1	0	0	13	5	9	5	5	1
0	p1	7	ыууоио	0	VAMPSMS	1	0	0	0	0	0	2	1	1	0	0	1	0	0	0	2	2	1	0	1	1	40	эаауааооиээааэоуаиэаоуаыаоаооа	6	3	0	0	0	3	0	13	10	2	2	2	6	0	1	0	0	7	3	2	5	2	1	40	эооиоиоэуиуоооаэуоиооээоиуаоыи	7	3	2	0	0	0	0	14	5	10	1	2	7	0	1	0	0	12	4	10	5	6	1
0	p1	8	эооиои	0	ASPASPAS	2	0	0	0	0	0	3	0	3	0	0	2	0	0	0	3	0	3	1	2	0	38	ыууоиоэаауааооиээааэоуаиэаоуаы	6	4	0	0	0	3	0	13	8	2	2	1	6	0	1	0	0	6	5	2	5	3	2	38	оэуиуоооаэуоиооээоиуаоыиоуэуои	11	2	3	0	0	0	0	13	7	8	1	2	6	0	1	0	0	11	6	8	5	5	1
0	p1	9	оэуиуо	0	AVMPSVSPA	0	1	0	0	0	0	2	2	2	0	1	2	0	0	0	2	2	2	1	1	0	39	эооиоиыууоиоэаауааооиээааэоуаи	2	6	0	0	0	2	0	14	7	4	1	1	7	0	1	0	0	8	4	4	5	5	1	37	ооаэуоиооээоиуаоыиоуэуоиэуаоаа	11	2	2	0	0	0	0	14	5	8	1	2	6	0	1	0	0	10	5	8	5	4	1
0	p1	7	ооаэуо	3	SAPSAAS	0	0	0	0	0	0	3	0	3	0	0	1	0	0	0	3	1	3	1	0	0	38	оэуиуоэооиоиыууоиоэаауааооиээа	2	5	1	0	0	1	0	13	6	6	1	1	7	0	0	0	0	9	5	6	5	5	1	38	иооээоиуаоыиоуэуоиэуаоаааоаыээ	10	2	2	0	0	0	0	13	8	5	2	2	6	0	1	0	0	8	4	5	6	4	2
0	p1	7	иооээо	4	SPSCSVS	0	0	0	0	0	0	4	1	0	0	0	1	0	1	0	3	0	0	2	1	0	38	ооаэуооэуиуоэооиоиыууоиоэаауаа	4	4	1	0	0	1	0	13	5	9	1	1	7	0	0	0	0	10	6	9	4	4	1	39	иуаоыиоуэуоиэуаоаааоаыээуоаоэо	7	2	2	0	0	0	0	13	7	6	2	2	6	0	1	0	0	8	5	6	5	3	2
0	p1	9	иуаоыи	0	PASMBAVVS	1	1	0	0	0	0	2	2	2	1	1	1	0	0	0	1	1	2	0	2	1	38	иооээоооаэуооэуиуоэооиоиыууоио	7	3	1	0	0	0	0	14	4	9	0	1	7	0	1	0	0	13	5	9	5	5	1	39	оуэуоиэуаоаааоаыээуоаоэоиыауоа	7	1	2	0	0	0	0	14	8	4	1	1	7	0	2	0	0	8	5	4	5	2	2
0	p1	6	оуэуои	4	AVPSSV	1	1	0	0	0	0	2	2	1	0	0	1	0	0	0	2	2	1	1	1	0	40	иуаоыииооээоооаэуооэуиуоэооиои	7	3	2	0	0	0	0	14	5	10	1	2	7	0	1	0	0	12	4	10	5	6	1	43	эуаоаааоаыээуоаоэоиыауоаоэаэаы	3	0	1	0	0	0	0	14	8	4	1	2	7	0	4	0	0	7	3	4	6	1	3
0	p1	8	эуаоаа	0	PMAASSPS	0	0	0	0	0	0	3	0	2	0	1	2	0	0	0	1	1	2	1	0	0	38	оуэуоииуаоыииооээоооаэуооэуиуо	11	2	3	0	0	0	0	13	7	8	1	2	6	0	1	0	0	11	6	8	5	5	1	42	аоаыээуоаоэоиыауоаоэаэаыэааааэ	7	2	2	0	0	0	0	15	10	2	2	1	5	0	4	0	0	6	2	2	7	1	3
0	p1	8	аоаыээ	2	VBVMSPVS	0	0	0	0	0	0	2	3	0	1	0	1	0	0	0	1	0	0	2	0	1	37	эуаоааоуэуоииуаоыииооээоооаэуо	11	2	2	0	0	0	0	14	5	8	1	2	6	0	1	0	0	10	5	8	5	4	1	43	уоаоэоиыауоаоэаэаыэааааээоаооо	5	2	3	1	0	0	0	15	8	3	2	2	4	1	5	0	0	9	2	3	6	1	2
0	p1	8	уоаоэо	1	SCSSPMAS	0	0	0	0	0	0	4	0	1	0	0	1	0	1	0	3	1	1	1	0	0	38	аоаыэээуаоааоуэуоииуаоыииооээо	10	2	2	0	0	0	0	13	8	5	2	2	6	0	1	0	0	8	4	5	6	4	2	47	иыауоаоэаэаыэааааээоаоооааээоа	4	2	3	1	0	0	0	14	11	2	2	3	4	1	7	0	0	7	1	2	7	1	2
0	p1	9	иыауоа	0	VCVPSSPSV	0	1	0	0	0	0	3	3	0	0	0	2	0	1	0	1	1	0	0	1	1	39	уоаоэоаоаыэээуаоааоуэуоииуаоыи	7	2	2	0	0	0	0	13	7	6	2	2	6	0	1	0	0	8	5	6	5	3	2	45	оэаэаыэааааээоаоооааээоаэоуэаэ	8	2	3	1	0	0	0	12	11	2	2	5	2	2	6	0	0	7	1	2	10	0	1
0	p1	10	оэаэаы	0	ASMCVSCVPM	0	0	0	0	0	0	2	2	1	0	1	1	0	2	0	1	0	1	2	0	1	39	иыауоауоаоэоаоаыэээуаоааоуэуои	7	1	2	0	0	0	0	14	8	4	1	1	7	0	2	0	0	8	5	4	5	2	2	45	эааааээоаоооааээоаэоуэаээоиуао	8	2	4	1	0	0	0	11	11	1	3	7	2	2	5	1	0	8	2	1	9	1	0
0	p1	7	эааааэ	4	SSSBVVS	2	1	0	0	0	0	4	2	0	1	0	0	0	0	0	0	0	0	2	0	0	43	оэаэаыиыауоауоаоэоаоаыэээуаоаа	3	0	1	0	0	0	0	14	8	4	1	2	7	0	4	0	0	7	3	4	6	1	3	44	эоаоооааээоаэоуэаээоиуаоауоаэу	7	1	3	1	0	0	0	8	11	2	4	7	2	2	5	1	0	9	4	2	8	1	0
0	p1	9	эоаооо	0	MMBARVCSS	0	1	1	0	0	0	2	1	1	1	1	0	1	1	0	4	0	1	1	0	0	42	эааааэоэаэаыиыауоауоаоэоаоаыээ	7	2	2	0	0	0	0	15	10	2	2	1	5	0	4	0	0	6	2	2	7	1	3	44	ааээоаэоуэаээоиуаоауоаэуоиыаои	7	1	2	1	0	1	0	6	11	2	4	9	3	2	4	1	0	7	4	2	7	3	1
0	p1	12	ааээоа	0	VMVMCSCVCPSS	0	0	0	0	0	0	3	3	0	0	1	1	0	3	0	1	0	0	2	0	0	43	эоаоооэааааэоэаэаыиыауоауоаоэо	5	2	3	1	0	0	0	15	8	3	2	2	4	1	5	0	0	9	2	3	6	1	2	43	эоуэаээоиуаоауоаэуоиыаоиииэиуэ	7	1	2	1	0	1	0	5	8	3	5	10	4	2	4	1	0	6	5	3	7	6	1
0	p1	7	эоуэаэ	4	VRVMMSV	0	1	0	0	0	0	1	3	0	0	2	0	1	0	0	1	1	0	3	0	0	47	ааээоаэоаоооэааааэоэаэаыиыауоа	4	2	3	1	0	0	0	14	11	2	2	3	4	1	7	0	0	7	1	2	7	1	2	46	эоиуаоауоаэуоиыаоиииэиуэооуаэи	3	1	2	2	0	1	0	6	8	4	5	10	5	2	4	1	0	7	5	4	5	7	1
0	p1	10	эоиуао	0	MMBVCVMPMS	0	1	0	0	0	0	1	2	0	1	3	1	0	1	1	2	1	0	1	1	0	45	эоуэаэааээоаэоаоооэааааэоэаэаы	8	2	3	1	0	0	0	12	11	2	2	5	2	2	6	0	0	7	1	2	10	0	1	44	ауоаэуоиыаоиииэиуэооуаэиэоэааа	7	1	1	2	0	2	0	7	7	5	4	9	4	3	3	0	0	6	4	5	6	6	1
0	p1	6	ауоаэу	3	BVBVSA	1	0	0	0	0	0	1	2	1	2	0	0	0	0	0	1	2	1	1	0	0	45	эоиуаоэоуэаэааээоаэоаоооэааааэ	8	2	4	1	0	0	0	11	11	1	3	7	2	2	5	1	0	8	2	1	9	1	0	49	оиыаоиииэиуэооуаэиэоэаааэиаиэу	4	0	1	2	1	2	0	8	5	6	3	10	6	4	4	0	0	5	3	6	7	8	1
0	p1	9	оиыаои	0	MRMBMPMAV	0	0	1	0	1	0	0	1	1	1	3	1	1	0	0	2	0	1	0	2	1	44	ауоаэуэоиуаоэоуэаэааээоаэоаооо	7	1	3	1	0	0	0	8	11	2	4	7	2	2	5	1	0	9	4	2	8	1	0	47	ииэиуэооуаэиэоэаааэиаиэуиаооэу	6	0	2	1	1	1	0	9	6	7	2	7	5	3	6	0	0	5	4	7	8	7	0
0	p1	11	ииэиуэ	0	CBMCPSMCPSA	0	0	0	0	0	0	2	0	1	1	2	2	0	3	0	0	1	1	2	3	0	44	оиыаоиауоаэуэоиуаоэоуэаэааээоа	7	1	2	1	0	1	0	6	11	2	4	9	3	2	4	1	0	7	4	2	7	3	1	43	ооуаэиэоэаааэиаиэуиаооэуааыоау	8	0	2	1	1	1	0	8	8	7	2	6	3	3	4	0	0	6	4	7	6	4	1
0	p1	10	ооуаэи	0	PSVVSMRVMA	0	1	1	0	0	0	2	3	1	0	2	1	1	0	0	2	1	1	1	1	0	43	ииэиуэоиыаоиауоаэуэоиуаоэоуэаэ	7	1	2	1	0	1	0	5	8	3	5	10	4	2	4	1	0	6	5	3	7	6	1	41	эоэаааэиаиэуиаооэуааыоауоэоооо	8	0	1	0	1	1	0	7	6	6	5	7	2	2	4	0	0	9	3	6	6	3	1
0	p1	8	эоэааа	4	SMRMMAVS	0	0	0	0	1	0	2	1	1	0	2	0	1	0	0	1	0	1	2	0	0	46	ооуаэиииэиуэоиыаоиауоаэуэоиуао	3	1	2	2	0	1	0	6	8	4	5	10	5	2	4	1	0	7	5	4	5	7	1	42	эиаиэуиаооэуааыоауоэооооууоаэа	4	0	1	0	1	1	0	8	7	5	5	6	3	1	5	0	0	9	5	5	5	3	1
0	p1	11	эиаиэу	0	PASMCMPSRBA	0	0	0	1	0	0	2	0	2	1	1	2	1	1	0	0	1	2	2	2	0	44	эоэаааооуаэиииэиуэоиыаоиауоаэу	7	1	1	2	0	2	0	7	7	5	4	9	4	3	3	0	0	6	4	5	6	6	1	39	иаооэуааыоауоэооооууоаэаэоиыуо	4	1	1	0	0	2	0	7	9	3	4	7	1	2	4	0	0	11	5	3	4	2	2
